transaction_id,date,amount,type,description
TXN01456,2024-06-06,15866.77,outflow,Utility bill
TXN01457,2025-08-04,58904.57,outflow,Vendor payment
TXN01458,2025-01-25,21334.38,inflow,Subscription revenue
TXN01459,2024-03-06,10283.69,outflow,Office supplies
TXN01460,2025-05-01,18900.05,inflow,Consulting fee
TXN01461,2025-04-07,23068.19,outflow,Marketing expense
TXN01462,2024-04-05,29072.26,inflow,Project milestone payment
TXN01463,2025-07-20,7252.92,inflow,Project milestone payment
TXN01464,2025-09-09,15633.52,outflow,Software subscription
TXN01465,2024-07-22,242068.48,inflow,Subscription revenue
TXN01466,2024-10-17,56905.5,inflow,Service fee collected
TXN01467,2025-11-06,46714.3,outflow,Insurance premium
TXN01468,2024-02-28,8774.26,inflow,Client payment received
TXN01469,2024-06-24,70613.72,inflow,Subscription revenue
TXN01470,2025-02-04,163625.3,inflow,Client payment received
TXN01471,2024-05-12,28407.77,outflow,Insurance premium
TXN01472,2024-03-11,10870.68,inflow,Invoice settlement
TXN01473,2024-05-13,36768.46,outflow,Marketing expense
TXN01474,2025-03-18,42162.81,outflow,Insurance premium
TXN01475,2024-06-11,12577.33,outflow,Marketing expense
TXN01476,2025-08-24,105748.33,inflow,Project milestone payment
TXN01477,2025-12-02,41081.63,outflow,Office supplies
TXN01478,2024-01-08,4472.96,outflow,Insurance premium
TXN01479,2024-03-06,13761.34,outflow,Office supplies
TXN01480,2025-06-22,25944.09,inflow,Consulting fee
TXN01481,2025-05-17,21043.79,outflow,Salary payment
TXN01482,2024-04-03,36154.15,inflow,Subscription revenue
TXN01483,2024-12-21,53844.23,outflow,Marketing expense
TXN01484,2025-02-04,42594.78,outflow,Software subscription
TXN01485,2025-03-01,182696.1,inflow,Consulting fee
TXN01486,2025-03-18,28882.13,outflow,Software subscription
TXN01487,2025-12-16,93290.41,outflow,Vendor payment
TXN01488,2025-12-16,60309.72,outflow,Office supplies
TXN01489,2024-06-10,123849.07,inflow,Project milestone payment
TXN01490,2025-07-04,179171.32,inflow,Client payment received
TXN01491,2025-12-15,21854.34,outflow,Office supplies
TXN01492,2025-05-20,33499.53,inflow,Consulting fee
TXN01493,2024-05-04,4105.28,outflow,Rent payment
TXN01494,2024-04-17,53317.7,outflow,Utility bill
TXN01495,2025-02-23,50010.44,outflow,Marketing expense
TXN01496,2024-07-31,24728.6,outflow,Insurance premium
TXN01497,2024-01-28,80536.3,inflow,Project milestone payment
TXN01498,2025-11-22,67334.73,outflow,Vendor payment
TXN01499,2024-12-17,29077.99,outflow,Office supplies
TXN01500,2025-02-10,55830.71,inflow,Service fee collected
TXN01501,2024-04-27,21777.07,outflow,Software subscription
TXN01502,2024-11-30,26453.68,outflow,Insurance premium
TXN01503,2025-05-11,12792.26,outflow,Rent payment
TXN01504,2025-07-15,7167.48,outflow,Insurance premium
TXN01505,2024-05-23,7885.89,outflow,Marketing expense
TXN01506,2024-06-14,33807.8,inflow,Client payment received
TXN01507,2025-09-13,11837.6,inflow,Service fee collected
TXN01508,2024-05-07,10346.61,outflow,Vendor payment
TXN01509,2024-06-21,16011.42,inflow,Client payment received
TXN01510,2025-11-24,35626.83,inflow,Subscription revenue
TXN01511,2025-01-01,112486.9,inflow,Project milestone payment
TXN01512,2024-02-05,3990.21,outflow,Travel expense
TXN01513,2024-08-09,38087.4,inflow,Client payment received
TXN01514,2025-10-12,13667.95,outflow,Rent payment
TXN01515,2025-02-03,21229.58,outflow,Insurance premium
TXN01516,2024-02-23,13395.49,outflow,Salary payment
TXN01517,2025-01-21,18993.73,outflow,Office supplies
TXN01518,2025-01-18,6405.15,outflow,Office supplies
TXN01519,2024-04-03,54754.93,inflow,Client payment received
TXN01520,2024-01-15,38648.53,inflow,Invoice settlement
TXN01521,2025-11-27,32404.14,outflow,Office supplies
TXN01522,2024-04-08,47747.1,outflow,Software subscription
TXN01523,2024-06-20,8869.34,inflow,Consulting fee
TXN01524,2024-04-20,9203.48,outflow,Utility bill
TXN01525,2025-07-29,83165.39,outflow,Office supplies
TXN01526,2025-07-08,62622.35,inflow,Subscription revenue
TXN01527,2024-05-03,5299.67,inflow,Client payment received
TXN01528,2024-12-31,39417.57,inflow,Client payment received
TXN01529,2025-02-15,51704.33,outflow,Salary payment
TXN01530,2025-02-02,291617.07,inflow,Invoice settlement
TXN01531,2024-03-08,76601.52,outflow,Marketing expense
TXN01532,2025-10-27,19887.82,outflow,Salary payment
TXN01533,2024-03-09,19918.72,outflow,Vendor payment
TXN01534,2024-11-04,6696.1,outflow,Insurance premium
TXN01535,2024-04-14,23922.61,outflow,Software subscription
TXN01536,2024-09-14,25930.82,outflow,Utility bill
TXN01537,2025-10-08,59177.44,outflow,Software subscription
TXN01538,2024-12-06,5223.69,inflow,Project milestone payment
TXN01539,2024-11-21,13673.56,outflow,Insurance premium
TXN01540,2024-03-10,28987.18,inflow,Consulting fee
TXN01541,2025-08-22,87204.56,inflow,Consulting fee
TXN01542,2025-10-17,20773.49,outflow,Travel expense
TXN01543,2025-08-24,145174.09,outflow,Salary payment
TXN01544,2024-08-26,12326.36,inflow,Client payment received
TXN01545,2024-11-12,28854.37,inflow,Subscription revenue
TXN01546,2024-09-06,9202.87,outflow,Salary payment
TXN01547,2024-05-20,29573.75,inflow,Service fee collected
TXN01548,2024-07-25,58366.65,inflow,Invoice settlement
TXN01549,2025-10-19,56618.73,inflow,Project milestone payment
TXN01550,2025-09-04,11041.19,outflow,Insurance premium
TXN01551,2024-12-02,160215.31,inflow,Service fee collected
TXN01552,2025-10-21,86447.63,outflow,Salary payment
TXN01553,2025-06-17,12583.78,outflow,Vendor payment
TXN01554,2025-10-25,338416.07,outflow,Salary payment
TXN01555,2024-08-22,9099.46,outflow,Utility bill
TXN01556,2024-12-16,49100.98,inflow,Consulting fee
TXN01557,2024-02-25,22742.76,outflow,Office supplies
TXN01558,2025-12-04,11648.48,outflow,Office supplies
TXN01559,2025-09-14,25837.37,outflow,Travel expense
TXN01560,2024-11-25,41840.52,inflow,Project milestone payment
TXN01561,2024-01-07,55275.95,inflow,Subscription revenue
TXN01562,2024-03-12,22010.21,outflow,Salary payment
TXN01563,2025-10-11,54305.15,outflow,Office supplies
TXN01564,2024-05-08,66365.37,inflow,Consulting fee
TXN01565,2025-07-16,9971.82,outflow,Office supplies
TXN01566,2024-08-29,17315.91,outflow,Vendor payment
TXN01567,2025-04-23,16047.0,inflow,Project milestone payment
TXN01568,2024-07-21,192371.44,inflow,Invoice settlement
TXN01569,2025-09-12,94400.94,inflow,Service fee collected
TXN01570,2025-08-13,50520.52,inflow,Project milestone payment
TXN01571,2024-07-25,62001.57,inflow,Subscription revenue
TXN01572,2024-03-22,20097.31,outflow,Utility bill
TXN01573,2025-02-11,42341.7,inflow,Subscription revenue
TXN01574,2025-03-27,17192.4,inflow,Consulting fee
TXN01575,2025-03-19,12956.91,outflow,Insurance premium
TXN01576,2024-01-21,36083.54,outflow,Vendor payment
TXN01577,2024-03-26,9305.95,outflow,Marketing expense
TXN01578,2025-09-01,12548.73,outflow,Travel expense
TXN01579,2024-06-28,28946.49,inflow,Subscription revenue
TXN01580,2024-11-09,8557.91,outflow,Vendor payment
TXN01581,2025-07-29,49056.43,outflow,Rent payment
TXN01582,2024-12-07,91176.77,inflow,Subscription revenue
TXN01583,2024-07-19,55742.9,inflow,Invoice settlement
TXN01584,2024-01-05,24601.96,inflow,Consulting fee
TXN01585,2025-01-18,56340.74,outflow,Vendor payment
TXN01586,2025-02-08,30550.8,outflow,Utility bill
TXN01587,2025-01-28,48540.46,outflow,Rent payment
TXN01588,2025-02-22,50855.36,outflow,Rent payment
TXN01589,2025-01-29,15035.58,outflow,Software subscription
TXN01590,2024-07-17,10846.36,outflow,Marketing expense
TXN01591,2024-12-22,12818.95,outflow,Insurance premium
TXN01592,2025-10-12,30048.91,outflow,Salary payment
TXN01593,2025-10-28,3099.19,inflow,Subscription revenue
TXN01594,2024-09-09,12441.49,inflow,Client payment received
TXN01595,2025-01-05,12634.95,outflow,Salary payment
TXN01596,2025-12-15,17434.29,outflow,Software subscription
TXN01597,2024-09-24,35497.54,outflow,Software subscription
TXN01598,2024-09-17,8658.07,inflow,Consulting fee
TXN01599,2025-11-09,7382.45,outflow,Salary payment
TXN01600,2024-04-29,5768.37,outflow,Vendor payment
TXN01601,2025-02-11,33531.67,outflow,Rent payment
TXN01602,2025-06-14,13829.58,outflow,Vendor payment
TXN01603,2024-06-18,13443.38,outflow,Marketing expense
TXN01604,2025-12-09,269976.54,inflow,Consulting fee
TXN01605,2025-11-05,40639.05,outflow,Marketing expense
TXN01606,2025-02-25,12289.81,outflow,Rent payment
TXN01607,2024-04-21,7260.59,outflow,Utility bill
TXN01608,2024-05-26,238353.14,inflow,Invoice settlement
TXN01609,2025-02-11,26654.65,outflow,Salary payment
TXN01610,2024-06-21,15549.07,outflow,Salary payment
TXN01611,2024-04-09,44203.75,inflow,Project milestone payment
TXN01612,2025-03-03,15780.51,outflow,Marketing expense
TXN01613,2025-03-17,60392.35,inflow,Service fee collected
TXN01614,2024-07-09,5674.87,outflow,Office supplies
TXN01615,2025-05-13,24300.1,inflow,Client payment received
TXN01616,2025-04-06,9458.56,outflow,Office supplies
TXN01617,2024-07-09,33558.72,inflow,Project milestone payment
TXN01618,2024-07-06,10252.07,outflow,Office supplies
TXN01619,2024-09-22,13640.93,outflow,Vendor payment
TXN01620,2025-03-27,14182.58,outflow,Rent payment
TXN01621,2025-10-13,61115.89,inflow,Service fee collected
TXN01622,2024-03-28,24783.01,inflow,Service fee collected
TXN01623,2024-03-06,13162.29,inflow,Consulting fee
TXN01624,2024-08-28,30643.12,outflow,Rent payment
TXN01625,2024-01-10,292340.98,inflow,Client payment received
TXN01626,2025-11-12,21513.34,outflow,Salary payment
TXN01627,2024-04-09,133586.17,inflow,Client payment received
TXN01628,2025-01-19,6393.69,outflow,Marketing expense
TXN01629,2025-05-12,11964.31,outflow,Utility bill
TXN01630,2025-09-10,132599.24,inflow,Service fee collected
TXN01631,2025-11-29,34108.39,outflow,Utility bill
TXN01632,2024-09-02,12404.79,outflow,Vendor payment
TXN01633,2025-01-22,42978.4,outflow,Utility bill
TXN01634,2024-12-04,12504.29,outflow,Salary payment
TXN01635,2025-04-12,23205.71,outflow,Vendor payment
TXN01636,2024-05-22,92635.96,inflow,Client payment received
TXN01637,2025-06-27,52293.82,inflow,Project milestone payment
TXN01638,2024-09-11,446619.47,inflow,Consulting fee
TXN01639,2025-12-03,18222.86,outflow,Insurance premium
TXN01640,2025-06-11,72714.9,inflow,Invoice settlement
TXN01641,2024-01-04,44524.77,outflow,Utility bill
TXN01642,2024-01-18,18482.64,outflow,Salary payment
TXN01643,2024-11-29,13564.47,outflow,Office supplies
TXN01644,2025-09-13,55757.47,outflow,Rent payment
TXN01645,2024-12-22,28480.18,inflow,Subscription revenue
TXN01646,2025-11-05,47920.8,outflow,Rent payment
TXN01647,2025-01-29,55695.64,inflow,Invoice settlement
TXN01648,2025-12-30,53534.29,inflow,Consulting fee
TXN01649,2025-08-08,64747.32,outflow,Travel expense
TXN01650,2024-02-02,50830.47,inflow,Client payment received
TXN01651,2024-11-04,47317.41,outflow,Travel expense
TXN01652,2025-04-23,54402.54,inflow,Subscription revenue
TXN01653,2024-04-28,23410.96,outflow,Travel expense
TXN01654,2024-09-03,24809.61,inflow,Invoice settlement
TXN01655,2025-11-06,28191.9,outflow,Rent payment
TXN01656,2025-03-21,36103.21,outflow,Salary payment
TXN01657,2024-06-13,32102.17,outflow,Utility bill
TXN01658,2025-01-27,35515.72,outflow,Office supplies
TXN01659,2024-09-20,451800.09,outflow,Rent payment
TXN01660,2025-11-12,28604.69,inflow,Consulting fee
TXN01661,2025-10-10,8058.92,outflow,Rent payment
TXN01662,2025-12-09,31359.5,inflow,Invoice settlement
TXN01663,2025-08-12,16567.22,outflow,Rent payment
TXN01664,2025-10-21,73283.53,inflow,Project milestone payment
TXN01665,2025-01-25,18000.43,outflow,Travel expense
TXN01666,2025-03-23,39559.07,outflow,Office supplies
TXN01667,2024-09-22,16858.88,inflow,Client payment received
TXN01668,2024-04-24,64709.53,inflow,Project milestone payment
TXN01669,2025-08-29,6884.51,outflow,Rent payment
TXN01670,2025-08-09,36124.9,inflow,Service fee collected
TXN01671,2025-01-24,11511.79,outflow,Salary payment
TXN01672,2024-11-14,32915.11,inflow,Consulting fee
TXN01673,2024-07-13,4268.4,outflow,Vendor payment
TXN01674,2024-11-23,56800.05,outflow,Software subscription
TXN01675,2025-06-16,16231.35,outflow,Office supplies
TXN01676,2024-04-19,32491.96,inflow,Consulting fee
TXN01677,2025-04-16,55097.29,inflow,Service fee collected
TXN01678,2024-08-12,12274.61,outflow,Insurance premium
TXN01679,2024-05-30,14849.54,outflow,Software subscription
TXN01680,2025-11-12,6966.73,outflow,Salary payment
TXN01681,2025-09-05,26270.42,inflow,Consulting fee
TXN01682,2025-12-06,220647.43,inflow,Project milestone payment
TXN01683,2025-08-10,27403.32,outflow,Office supplies
TXN01684,2025-05-21,8074.01,inflow,Subscription revenue
TXN01685,2024-03-01,30912.69,outflow,Utility bill
TXN01686,2024-06-05,61360.54,outflow,Office supplies
TXN01687,2024-08-18,9810.77,outflow,Salary payment
TXN01688,2024-07-02,18537.8,outflow,Vendor payment
TXN01689,2024-11-02,24706.87,outflow,Software subscription
TXN01690,2024-01-23,24275.61,outflow,Utility bill
TXN01691,2025-03-08,24128.15,outflow,Utility bill
TXN01692,2025-02-04,68308.12,inflow,Consulting fee
TXN01693,2024-10-16,41593.84,inflow,Invoice settlement
TXN01694,2025-12-18,76813.37,outflow,Vendor payment
TXN01695,2024-04-09,5309.97,inflow,Consulting fee
TXN01696,2024-02-25,8781.7,outflow,Marketing expense
TXN01697,2025-04-13,72355.55,outflow,Software subscription
TXN01698,2025-03-28,15035.7,outflow,Marketing expense
TXN01699,2024-05-28,63344.86,inflow,Project milestone payment
TXN01700,2024-07-19,19837.48,outflow,Salary payment
TXN01701,2025-01-05,46914.69,outflow,Rent payment
TXN01702,2025-11-25,39851.24,outflow,Software subscription
TXN01703,2025-01-20,181711.48,outflow,Vendor payment
TXN01704,2025-11-26,28088.07,outflow,Salary payment
TXN01705,2024-04-08,23916.55,inflow,Subscription revenue
TXN01706,2024-07-02,61235.48,outflow,Rent payment
TXN01707,2025-06-11,37944.71,outflow,Vendor payment
TXN01708,2024-06-01,11528.17,outflow,Vendor payment
TXN01709,2024-09-07,87029.24,inflow,Invoice settlement
TXN01710,2025-02-10,25902.37,outflow,Software subscription
TXN01711,2025-10-30,30700.16,outflow,Rent payment
TXN01712,2025-04-19,31229.43,outflow,Vendor payment
TXN01713,2024-10-08,54793.31,outflow,Insurance premium
TXN01714,2025-01-11,43916.21,inflow,Client payment received
TXN01715,2024-03-25,27898.64,inflow,Project milestone payment
TXN01716,2025-11-15,152251.72,outflow,Office supplies
TXN01717,2024-01-24,21330.3,outflow,Insurance premium
TXN01718,2024-10-07,83445.74,outflow,Rent payment
TXN01719,2025-08-30,20696.54,inflow,Subscription revenue
TXN01720,2025-10-22,14553.41,outflow,Marketing expense
TXN01721,2025-08-08,95807.93,inflow,Service fee collected
TXN01722,2024-03-06,17980.5,outflow,Travel expense
TXN01723,2024-07-08,5219.71,inflow,Project milestone payment
TXN01724,2024-01-21,29582.65,inflow,Consulting fee
TXN01725,2025-06-26,33044.34,outflow,Travel expense
TXN01726,2025-08-21,12618.28,outflow,Rent payment
TXN01727,2024-07-31,11437.81,outflow,Rent payment
TXN01728,2024-07-04,25711.29,outflow,Software subscription
TXN01729,2024-01-06,8840.76,outflow,Utility bill
TXN01730,2024-05-05,49368.17,inflow,Consulting fee
TXN01731,2024-07-30,50430.64,outflow,Rent payment
TXN01732,2025-07-29,133342.0,inflow,Client payment received
TXN01733,2024-03-27,13084.19,outflow,Travel expense
TXN01734,2024-11-01,279830.95,inflow,Consulting fee
TXN01735,2024-06-24,65337.06,inflow,Project milestone payment
TXN01736,2024-01-01,18551.37,inflow,Client payment received
TXN01737,2025-06-15,15719.76,outflow,Marketing expense
TXN01738,2025-11-05,16376.71,outflow,Software subscription
TXN01739,2025-08-13,4262.4,outflow,Utility bill
TXN01740,2025-06-19,68644.14,outflow,Utility bill
TXN01741,2025-09-12,26197.9,outflow,Office supplies
TXN01742,2025-12-05,90425.64,inflow,Client payment received
TXN01743,2024-08-30,40114.48,inflow,Invoice settlement
TXN01744,2024-11-02,8544.09,outflow,Office supplies
TXN01745,2024-05-17,29046.74,outflow,Office supplies
TXN01746,2025-08-28,94469.43,inflow,Invoice settlement
TXN01747,2025-09-29,93833.68,inflow,Consulting fee
TXN01748,2024-09-18,108262.54,inflow,Project milestone payment
TXN01749,2024-06-16,38192.48,inflow,Client payment received
TXN01750,2024-09-17,3312.83,outflow,Software subscription
TXN01751,2025-07-02,71609.11,inflow,Project milestone payment
TXN01752,2024-10-02,30319.81,outflow,Office supplies
TXN01753,2025-01-16,108629.58,outflow,Travel expense
TXN01754,2025-09-11,241602.72,inflow,Invoice settlement
TXN01755,2024-11-19,69055.68,outflow,Vendor payment
TXN01756,2025-01-23,9167.48,inflow,Consulting fee
TXN01757,2024-09-10,11984.52,inflow,Client payment received
TXN01758,2025-06-28,61231.43,inflow,Consulting fee
TXN01759,2025-02-20,11323.45,inflow,Project milestone payment
TXN01760,2024-04-01,87921.12,inflow,Service fee collected
TXN01761,2024-10-06,119128.95,inflow,Invoice settlement
TXN01762,2024-10-07,224884.35,inflow,Subscription revenue
TXN01763,2024-08-15,108357.45,inflow,Client payment received
TXN01764,2024-05-06,24655.51,inflow,Project milestone payment
TXN01765,2024-11-09,27195.04,outflow,Insurance premium
TXN01766,2024-04-07,11184.0,outflow,Marketing expense
TXN01767,2025-07-18,47442.72,inflow,Client payment received
TXN01768,2024-02-19,4124.26,inflow,Subscription revenue
TXN01769,2024-07-04,27094.15,inflow,Project milestone payment
TXN01770,2025-11-25,50090.37,outflow,Travel expense
TXN01771,2025-07-18,36071.02,outflow,Vendor payment
TXN01772,2025-05-03,44097.53,outflow,Marketing expense
TXN01773,2024-01-10,9438.36,outflow,Software subscription
TXN01774,2025-11-04,13075.17,inflow,Subscription revenue
TXN01775,2025-08-04,35486.62,outflow,Salary payment
TXN01776,2025-10-16,13342.29,outflow,Office supplies
TXN01777,2025-11-25,11218.28,outflow,Insurance premium
TXN01778,2024-07-06,44990.79,inflow,Service fee collected
TXN01779,2025-04-24,21558.17,outflow,Marketing expense
TXN01780,2025-03-14,148871.13,outflow,Office supplies
TXN01781,2024-11-08,38556.19,outflow,Rent payment
TXN01782,2024-11-08,56138.35,inflow,Service fee collected
TXN01783,2024-04-02,14092.85,outflow,Rent payment
TXN01784,2024-09-02,42684.74,outflow,Software subscription
TXN01785,2025-08-12,35236.86,inflow,Project milestone payment
TXN01786,2024-10-19,18906.7,outflow,Insurance premium
TXN01787,2024-01-11,18644.01,outflow,Vendor payment
TXN01788,2025-11-24,21922.68,outflow,Software subscription
TXN01789,2025-05-06,20658.68,outflow,Travel expense
TXN01790,2025-12-15,449675.43,inflow,Client payment received
TXN01791,2025-09-23,68988.75,inflow,Project milestone payment
TXN01792,2024-01-08,19011.65,outflow,Travel expense
TXN01793,2024-12-19,44600.53,inflow,Project milestone payment
TXN01794,2025-11-08,9385.61,outflow,Travel expense
TXN01795,2025-12-01,6754.31,outflow,Insurance premium
TXN01796,2024-06-21,39982.68,outflow,Travel expense
TXN01797,2024-08-18,74993.89,inflow,Service fee collected
TXN01798,2024-05-16,30463.2,outflow,Salary payment
TXN01799,2025-03-08,72335.31,outflow,Software subscription
TXN01800,2025-01-17,26247.09,outflow,Utility bill
TXN01801,2025-11-26,106777.95,inflow,Consulting fee
TXN01802,2024-04-30,33738.23,inflow,Subscription revenue
TXN01803,2024-10-27,3879.61,inflow,Client payment received
TXN01804,2025-10-08,72783.96,outflow,Office supplies
TXN01805,2024-11-08,13178.94,outflow,Travel expense
TXN01806,2024-02-06,27088.33,outflow,Insurance premium
TXN01807,2024-02-28,17975.56,inflow,Consulting fee
TXN01808,2025-04-16,47391.76,inflow,Service fee collected
TXN01809,2024-04-19,192867.45,inflow,Project milestone payment
TXN01810,2024-07-09,66045.43,inflow,Client payment received
TXN01811,2024-04-13,82009.44,inflow,Invoice settlement
TXN01812,2024-03-27,19142.29,outflow,Software subscription
TXN01813,2025-02-24,27301.63,inflow,Subscription revenue
TXN01814,2024-01-08,26857.26,inflow,Project milestone payment
TXN01815,2024-09-13,77977.13,inflow,Subscription revenue
TXN01816,2025-01-18,37419.38,inflow,Subscription revenue
TXN01817,2024-07-05,38300.88,outflow,Marketing expense
TXN01818,2024-04-21,19114.22,outflow,Insurance premium
TXN01819,2024-06-14,100231.48,inflow,Project milestone payment
TXN01820,2025-03-20,72777.83,inflow,Project milestone payment
TXN01821,2024-07-22,40641.54,inflow,Service fee collected
TXN01822,2024-02-11,71778.9,inflow,Subscription revenue
TXN01823,2024-12-05,65459.87,outflow,Software subscription
TXN01824,2025-11-13,301279.89,inflow,Subscription revenue
TXN01825,2025-11-12,16336.23,outflow,Rent payment
TXN01826,2025-03-07,44601.97,outflow,Insurance premium
TXN01827,2025-11-29,49602.78,outflow,Utility bill
TXN01828,2025-02-13,46218.11,outflow,Vendor payment
TXN01829,2024-05-14,22797.18,inflow,Client payment received
TXN01830,2024-01-22,40257.02,inflow,Service fee collected
TXN01831,2025-05-27,22697.91,inflow,Project milestone payment
TXN01832,2024-08-30,51587.03,inflow,Service fee collected
TXN01833,2025-03-15,11037.56,outflow,Salary payment
TXN01834,2025-03-20,65541.53,outflow,Marketing expense
TXN01835,2025-05-12,41719.64,inflow,Subscription revenue
TXN01836,2024-09-10,87565.11,outflow,Travel expense
TXN01837,2024-07-10,18768.09,inflow,Client payment received
TXN01838,2024-09-26,25876.17,outflow,Office supplies
TXN01839,2025-11-13,31092.78,outflow,Office supplies
TXN01840,2025-04-30,37511.66,outflow,Rent payment
TXN01841,2025-12-18,52512.97,outflow,Software subscription
TXN01842,2024-07-12,7597.7,outflow,Software subscription
TXN01843,2024-08-22,119131.92,inflow,Subscription revenue
TXN01844,2024-02-09,88588.33,inflow,Invoice settlement
TXN01845,2024-05-29,8132.19,inflow,Consulting fee
TXN01846,2024-07-23,153400.36,inflow,Client payment received
TXN01847,2025-01-24,10273.95,inflow,Service fee collected
TXN01848,2025-12-17,35749.21,outflow,Office supplies
TXN01849,2024-08-15,27022.08,inflow,Subscription revenue
TXN01850,2024-03-03,19067.07,outflow,Salary payment
TXN01851,2024-11-07,33502.72,inflow,Service fee collected
TXN01852,2024-10-14,43532.84,outflow,Vendor payment
TXN01853,2024-09-09,14970.12,inflow,Client payment received
TXN01854,2024-07-05,93039.29,inflow,Client payment received
TXN01855,2025-11-07,43944.53,outflow,Office supplies
TXN01856,2024-10-19,25163.23,outflow,Rent payment
TXN01857,2025-03-17,87386.77,inflow,Subscription revenue
TXN01858,2025-01-07,21856.43,inflow,Client payment received
TXN01859,2024-04-09,21314.33,outflow,Travel expense
TXN01860,2024-05-13,8099.52,inflow,Project milestone payment
TXN01861,2025-01-05,14094.29,outflow,Travel expense
TXN01862,2025-09-11,15132.31,inflow,Project milestone payment
TXN01863,2024-10-09,8143.93,inflow,Subscription revenue
TXN01864,2024-03-30,19442.78,outflow,Software subscription
TXN01865,2025-10-06,26141.81,outflow,Rent payment
TXN01866,2024-02-12,27933.3,outflow,Office supplies
TXN01867,2024-07-16,34959.19,outflow,Rent payment
TXN01868,2024-03-17,18381.59,outflow,Utility bill
TXN01869,2024-11-04,42643.66,outflow,Office supplies
TXN01870,2025-06-30,45078.39,outflow,Salary payment
TXN01871,2024-05-10,108874.47,inflow,Consulting fee
TXN01872,2025-12-29,84151.79,inflow,Consulting fee
TXN01873,2024-12-21,42327.63,outflow,Insurance premium
TXN01874,2025-10-06,13024.35,outflow,Vendor payment
TXN01875,2024-03-10,42075.2,outflow,Travel expense
TXN01876,2025-05-30,9961.08,outflow,Software subscription
TXN01877,2025-09-05,50127.48,inflow,Invoice settlement
TXN01878,2024-10-23,91633.43,inflow,Consulting fee
TXN01879,2024-03-03,31100.06,outflow,Office supplies
TXN01880,2025-02-11,2682.79,outflow,Travel expense
TXN01881,2025-06-09,41942.03,outflow,Software subscription
TXN01882,2025-03-24,73654.46,outflow,Vendor payment
TXN01883,2025-07-29,6201.15,outflow,Vendor payment
TXN01884,2025-09-13,43363.83,inflow,Invoice settlement
TXN01885,2024-01-04,30088.81,inflow,Invoice settlement
TXN01886,2025-08-29,22846.75,outflow,Travel expense
TXN01887,2025-04-11,61534.01,outflow,Travel expense
TXN01888,2024-09-22,46186.41,inflow,Invoice settlement
TXN01889,2024-10-30,13086.62,outflow,Travel expense
TXN01890,2024-05-01,18676.3,inflow,Client payment received
TXN01891,2025-06-30,16736.41,inflow,Client payment received
TXN01892,2025-10-16,7281.13,inflow,Service fee collected
TXN01893,2024-05-16,20972.67,inflow,Client payment received
TXN01894,2025-10-19,49173.76,outflow,Office supplies
TXN01895,2025-07-01,50669.44,inflow,Project milestone payment
TXN01896,2024-12-21,32841.35,outflow,Utility bill
TXN01897,2024-11-28,35370.7,inflow,Project milestone payment
TXN01898,2025-07-16,33745.44,inflow,Invoice settlement
TXN01899,2025-02-22,33922.88,outflow,Marketing expense
TXN01900,2024-11-28,56455.24,outflow,Salary payment
TXN01901,2024-12-30,63718.22,inflow,Service fee collected
TXN01902,2024-06-29,12259.94,inflow,Client payment received
TXN01903,2025-07-04,15626.18,outflow,Rent payment
TXN01904,2025-12-05,73083.17,inflow,Project milestone payment
TXN01905,2024-09-20,12946.0,outflow,Travel expense
TXN01906,2024-07-30,13442.56,outflow,Office supplies
TXN01907,2024-11-28,95036.54,inflow,Consulting fee
TXN01908,2025-10-06,53923.74,outflow,Vendor payment
TXN01909,2024-06-08,13904.74,inflow,Project milestone payment
TXN01910,2025-03-20,9382.11,inflow,Subscription revenue
TXN01911,2024-04-05,8374.73,outflow,Insurance premium
TXN01912,2024-07-08,37616.14,outflow,Software subscription
TXN01913,2024-07-12,11213.64,outflow,Software subscription
TXN01914,2025-10-25,27612.97,inflow,Service fee collected
TXN01915,2024-06-15,8212.24,outflow,Vendor payment
TXN01916,2025-12-04,28964.6,outflow,Rent payment
TXN01917,2024-05-26,28699.46,inflow,Invoice settlement
TXN01918,2025-04-10,31399.42,outflow,Vendor payment
TXN01919,2024-04-12,28970.65,outflow,Software subscription
TXN01920,2024-01-13,4643.31,outflow,Vendor payment
TXN01921,2025-01-28,51672.77,inflow,Client payment received
TXN01922,2025-10-21,26723.25,outflow,Software subscription
TXN01923,2024-09-11,59017.64,outflow,Marketing expense
TXN01924,2024-05-26,11398.53,outflow,Salary payment
TXN01925,2024-01-10,34193.88,outflow,Rent payment
TXN01926,2025-07-09,23685.26,outflow,Utility bill
TXN01927,2025-12-25,20071.59,inflow,Invoice settlement
TXN01928,2025-05-06,51641.45,outflow,Insurance premium
TXN01929,2024-06-16,54237.65,inflow,Subscription revenue
TXN01930,2024-06-07,25779.51,inflow,Consulting fee
TXN01931,2025-12-09,19841.19,inflow,Consulting fee
TXN01932,2024-05-06,115221.7,inflow,Client payment received
TXN01933,2024-04-15,43796.01,outflow,Rent payment
TXN01934,2025-06-07,22223.01,outflow,Vendor payment
TXN01935,2024-05-25,35753.28,inflow,Invoice settlement
TXN01936,2024-01-25,11834.81,inflow,Subscription revenue
TXN01937,2024-05-30,143074.21,inflow,Service fee collected
TXN01938,2024-08-19,9018.56,outflow,Vendor payment
TXN01939,2025-12-04,59057.35,outflow,Rent payment
TXN01940,2025-05-18,273760.81,inflow,Client payment received
TXN01941,2024-08-17,16844.99,inflow,Service fee collected
